numCovered,numTestsCover,mutantAssert,classAssert,mmCOMP,mmNOCL,mmNOS,mmHLTH,mmHVOC,mmHEFF,mmHBUG,mmCREF,mmXMET,mmLMET,mmNLOC,mmNOC,mmNOA,mmMOD,mmHDIF,mmVDEC,mmEXCT,mmEXCR,mmCAST,mmTDN,mmHVOL,mmNAND,mmVREF,mmNOPR,mmMDN,mmNEXP,mmLOOP,ccNoMethods,ccLCOM,ccAVCC,ccNOS,ccHBUG,ccHEFF,ccUWCS,ccINST,ccPACK,ccRFC,ccCBO,ccMI,ccCCML,ccNLOC,ccRVF,ccF-IN,ccDIT,ccMINC,ccS-R,ccR-R,ccCOH,ccLMC,ccLCOM2,ccMAXCC,ccHVOL,ccHIER,ccNQU,ccFOUT,ccSuperclass,ccSIX,ccEXT,ccNSUP,ccTCC,ccNSUB,ccMPC,ccNCO,ccINTR,ccCCOM,ccHLTH,ccMOD,ppNoClasses,ppNOS,ppAVCC,ppHBUG,ppHEFF,ppHLTH,ppHVOL,ppMI,ppCCML,ppNLOC,ppRVF,ppTCC,ppCCOM,ppINST,ppDIST,ppFIN,ppNoMethods,ppMINC,ppABST,ppMAXCC,ppFOUT,operator,methodReturn,isKilled,killTest,rowNum,fullclass,fullmethod,key
9,1,0,426,8,8,20,124,37,15682.77,0.22,7,3,0,23,1,2,2,24.28,1,0,0,2,8,645.97,46,15,78,3,13,2,64,0.98,2.89,474,7.35,435992.4,65,1,22,66,25,79.67,883,622,28.0,7,1,109.05,0.0,0.0,0.03,12,184.0,13,22035.38,0,60,19,java.lang.Object,0.0,2,0,185,0,2,4,0,76,4398,1,55,2102,1.62,32.76,1447895.64,21291,98275.45,91.64,6238,2883,6,776,1322,0.44,0.06,15,479,121.02,0.49,17,12,IncrementsMutator,I,yes,org.apache.commons.collections4.collectionutilstest.cardinalityofnull,617,org.apache.commons.collections4.collectionutils,org.apache.commons.collections4.collectionutils.cardinality,org.apache.commons.collections4.collectionutils.cardinality:617
20,1,0,426,8,8,20,124,37,15682.77,0.22,7,3,0,23,1,2,2,24.28,1,0,0,2,8,645.97,46,15,78,3,13,2,64,0.98,2.89,474,7.35,435992.4,65,1,22,66,25,79.67,883,622,28.0,7,1,109.05,0.0,0.0,0.03,12,184.0,13,22035.38,0,60,19,java.lang.Object,0.0,2,0,185,0,2,4,0,76,4398,1,55,2102,1.62,32.76,1447895.64,21291,98275.45,91.64,6238,2883,6,776,1322,0.44,0.06,15,479,121.02,0.49,17,12,IncrementsMutator,I,yes,org.apache.commons.collections4.collectionutilstest.cardinality,623,org.apache.commons.collections4.collectionutils,org.apache.commons.collections4.collectionutils.cardinality,org.apache.commons.collections4.collectionutils.cardinality:623
29,2,0,426,8,8,20,124,37,15682.77,0.22,7,3,0,23,1,2,2,24.28,1,0,0,2,8,645.97,46,15,78,3,13,2,64,0.98,2.89,474,7.35,435992.4,65,1,22,66,25,79.67,883,622,28.0,7,1,109.05,0.0,0.0,0.03,12,184.0,13,22035.38,0,60,19,java.lang.Object,0.0,2,0,185,0,2,4,0,76,4398,1,55,2102,1.62,32.76,1447895.64,21291,98275.45,91.64,6238,2883,6,776,1322,0.44,0.06,15,479,121.02,0.49,17,12,NegateConditionalsMutator,I,yes,org.apache.commons.collections4.collectionutilstest.cardinalityofnull,607,org.apache.commons.collections4.collectionutils,org.apache.commons.collections4.collectionutils.cardinality,org.apache.commons.collections4.collectionutils.cardinality:607
5,1,0,426,8,8,20,124,37,15682.77,0.22,7,3,0,23,1,2,2,24.28,1,0,0,2,8,645.97,46,15,78,3,13,2,64,0.98,2.89,474,7.35,435992.4,65,1,22,66,25,79.67,883,622,28.0,7,1,109.05,0.0,0.0,0.03,12,184.0,13,22035.38,0,60,19,java.lang.Object,0.0,2,0,185,0,2,4,0,76,4398,1,55,2102,1.62,32.76,1447895.64,21291,98275.45,91.64,6238,2883,6,776,1322,0.44,0.06,15,479,121.02,0.49,17,12,NegateConditionalsMutator,I,yes,org.apache.commons.collections4.collectionutilstest.cardinality,608,org.apache.commons.collections4.collectionutils,org.apache.commons.collections4.collectionutils.cardinality,org.apache.commons.collections4.collectionutils.cardinality:608
24,2,0,426,8,8,20,124,37,15682.77,0.22,7,3,0,23,1,2,2,24.28,1,0,0,2,8,645.97,46,15,78,3,13,2,64,0.98,2.89,474,7.35,435992.4,65,1,22,66,25,79.67,883,622,28.0,7,1,109.05,0.0,0.0,0.03,12,184.0,13,22035.38,0,60,19,java.lang.Object,0.0,2,0,185,0,2,4,0,76,4398,1,55,2102,1.62,32.76,1447895.64,21291,98275.45,91.64,6238,2883,6,776,1322,0.44,0.06,15,479,121.02,0.49,17,12,NegateConditionalsMutator,I,yes,org.apache.commons.collections4.collectionutilstest.cardinalityofnull,610,org.apache.commons.collections4.collectionutils,org.apache.commons.collections4.collectionutils.cardinality,org.apache.commons.collections4.collectionutils.cardinality:610
19,2,0,426,8,8,20,124,37,15682.77,0.22,7,3,0,23,1,2,2,24.28,1,0,0,2,8,645.97,46,15,78,3,13,2,64,0.98,2.89,474,7.35,435992.4,65,1,22,66,25,79.67,883,622,28.0,7,1,109.05,0.0,0.0,0.03,12,184.0,13,22035.38,0,60,19,java.lang.Object,0.0,2,0,185,0,2,4,0,76,4398,1,55,2102,1.62,32.76,1447895.64,21291,98275.45,91.64,6238,2883,6,776,1322,0.44,0.06,15,479,121.02,0.49,17,12,NegateConditionalsMutator,I,yes,org.apache.commons.collections4.collectionutilstest.cardinalityofnull,614,org.apache.commons.collections4.collectionutils,org.apache.commons.collections4.collectionutils.cardinality,org.apache.commons.collections4.collectionutils.cardinality:614
21,1,0,426,8,8,20,124,37,15682.77,0.22,7,3,0,23,1,2,2,24.28,1,0,0,2,8,645.97,46,15,78,3,13,2,64,0.98,2.89,474,7.35,435992.4,65,1,22,66,25,79.67,883,622,28.0,7,1,109.05,0.0,0.0,0.03,12,184.0,13,22035.38,0,60,19,java.lang.Object,0.0,2,0,185,0,2,4,0,76,4398,1,55,2102,1.62,32.76,1447895.64,21291,98275.45,91.64,6238,2883,6,776,1322,0.44,0.06,15,479,121.02,0.49,17,12,NegateConditionalsMutator,I,yes,org.apache.commons.collections4.collectionutilstest.cardinalityofnull,616,org.apache.commons.collections4.collectionutils,org.apache.commons.collections4.collectionutils.cardinality,org.apache.commons.collections4.collectionutils.cardinality:616
120,1,0,426,8,8,20,124,37,15682.77,0.22,7,3,0,23,1,2,2,24.28,1,0,0,2,8,645.97,46,15,78,3,13,2,64,0.98,2.89,474,7.35,435992.4,65,1,22,66,25,79.67,883,622,28.0,7,1,109.05,0.0,0.0,0.03,12,184.0,13,22035.38,0,60,19,java.lang.Object,0.0,2,0,185,0,2,4,0,76,4398,1,55,2102,1.62,32.76,1447895.64,21291,98275.45,91.64,6238,2883,6,776,1322,0.44,0.06,15,479,121.02,0.49,17,12,NegateConditionalsMutator,I,yes,org.apache.commons.collections4.collectionutilstest.cardinality,622,org.apache.commons.collections4.collectionutils,org.apache.commons.collections4.collectionutils.cardinality,org.apache.commons.collections4.collectionutils.cardinality:622
5,1,0,426,8,8,20,124,37,15682.77,0.22,7,3,0,23,1,2,2,24.28,1,0,0,2,8,645.97,46,15,78,3,13,2,64,0.98,2.89,474,7.35,435992.4,65,1,22,66,25,79.67,883,622,28.0,7,1,109.05,0.0,0.0,0.03,12,184.0,13,22035.38,0,60,19,java.lang.Object,0.0,2,0,185,0,2,4,0,76,4398,1,55,2102,1.62,32.76,1447895.64,21291,98275.45,91.64,6238,2883,6,776,1322,0.44,0.06,15,479,121.02,0.49,17,12,ReturnValsMutator,I,yes,org.apache.commons.collections4.collectionutilstest.cardinality,608,org.apache.commons.collections4.collectionutils,org.apache.commons.collections4.collectionutils.cardinality,org.apache.commons.collections4.collectionutils.cardinality:608
5,1,0,426,8,8,20,124,37,15682.77,0.22,7,3,0,23,1,2,2,24.28,1,0,0,2,8,645.97,46,15,78,3,13,2,64,0.98,2.89,474,7.35,435992.4,65,1,22,66,25,79.67,883,622,28.0,7,1,109.05,0.0,0.0,0.03,12,184.0,13,22035.38,0,60,19,java.lang.Object,0.0,2,0,185,0,2,4,0,76,4398,1,55,2102,1.62,32.76,1447895.64,21291,98275.45,91.64,6238,2883,6,776,1322,0.44,0.06,15,479,121.02,0.49,17,12,ReturnValsMutator,I,yes,org.apache.commons.collections4.collectionutilstest.cardinality,611,org.apache.commons.collections4.collectionutils,org.apache.commons.collections4.collectionutils.cardinality,org.apache.commons.collections4.collectionutils.cardinality:611
