numCovered,numTestsCover,mutantAssert,classAssert,mmCOMP,mmNOCL,mmNOS,mmHLTH,mmHVOC,mmHEFF,mmHBUG,mmCREF,mmXMET,mmLMET,mmNLOC,mmNOC,mmNOA,mmMOD,mmHDIF,mmVDEC,mmEXCT,mmEXCR,mmCAST,mmTDN,mmHVOL,mmNAND,mmVREF,mmNOPR,mmMDN,mmNEXP,mmLOOP,ccNoMethods,ccLCOM,ccAVCC,ccNOS,ccHBUG,ccHEFF,ccUWCS,ccINST,ccPACK,ccRFC,ccCBO,ccMI,ccCCML,ccNLOC,ccRVF,ccF-IN,ccDIT,ccMINC,ccS-R,ccR-R,ccCOH,ccLMC,ccLCOM2,ccMAXCC,ccHVOL,ccHIER,ccNQU,ccFOUT,ccSuperclass,ccSIX,ccEXT,ccNSUP,ccTCC,ccNSUB,ccMPC,ccNCO,ccINTR,ccCCOM,ccHLTH,ccMOD,ppNoClasses,ppNOS,ppAVCC,ppHBUG,ppHEFF,ppHLTH,ppHVOL,ppMI,ppCCML,ppNLOC,ppRVF,ppTCC,ppCCOM,ppINST,ppDIST,ppFIN,ppNoMethods,ppMINC,ppABST,ppMAXCC,ppFOUT,operator,methodReturn,isKilled,killTest,rowNum,fullclass,fullmethod,key
32,2,20,490,1,15,2,18,14,365.51,0.02,2,1,1,3,2,1,2,5.33,0,0,0,0,0,68.53,8,1,10,0,2,0,117,0.06,2.62,805,11.23,536197.21,133,16,32,120,22,92.78,1707,1188,23.0,9,1,112.92,0.0,0.0,0.0,51,462.0,10,33697.2,0,59,13,java.lang.Object,0.0,3,0,306,0,3,58,0,191,6748,1,25,2759,2.1,34.54,1878775.06,21342,103608.42,112.77,7121,4005,12,929,805,0.3,0.66,7,443,113.24,0.04,21,3,NegateConditionalsMutator,method,yes,org.apache.commons.io.fileutilstestcase.testbytecounttodisplaysizebiginteger,389,org.apache.commons.io.fileutils,org.apache.commons.io.fileutils.bytecounttodisplaysize,org.apache.commons.io.fileutils.bytecounttodisplaysize:389
22,2,20,490,1,15,2,18,14,365.51,0.02,2,1,1,3,2,1,2,5.33,0,0,0,0,0,68.53,8,1,10,0,2,0,117,0.06,2.62,805,11.23,536197.21,133,16,32,120,22,92.78,1707,1188,23.0,9,1,112.92,0.0,0.0,0.0,51,462.0,10,33697.2,0,59,13,java.lang.Object,0.0,3,0,306,0,3,58,0,191,6748,1,25,2759,2.1,34.54,1878775.06,21342,103608.42,112.77,7121,4005,12,929,805,0.3,0.66,7,443,113.24,0.04,21,3,NegateConditionalsMutator,method,yes,org.apache.commons.io.fileutilstestcase.testbytecounttodisplaysizebiginteger,391,org.apache.commons.io.fileutils,org.apache.commons.io.fileutils.bytecounttodisplaysize,org.apache.commons.io.fileutils.bytecounttodisplaysize:391
16,2,20,490,1,15,2,18,14,365.51,0.02,2,1,1,3,2,1,2,5.33,0,0,0,0,0,68.53,8,1,10,0,2,0,117,0.06,2.62,805,11.23,536197.21,133,16,32,120,22,92.78,1707,1188,23.0,9,1,112.92,0.0,0.0,0.0,51,462.0,10,33697.2,0,59,13,java.lang.Object,0.0,3,0,306,0,3,58,0,191,6748,1,25,2759,2.1,34.54,1878775.06,21342,103608.42,112.77,7121,4005,12,929,805,0.3,0.66,7,443,113.24,0.04,21,3,NegateConditionalsMutator,method,yes,org.apache.commons.io.fileutilstestcase.testbytecounttodisplaysizebiginteger,393,org.apache.commons.io.fileutils,org.apache.commons.io.fileutils.bytecounttodisplaysize,org.apache.commons.io.fileutils.bytecounttodisplaysize:393
40,2,20,490,1,15,2,18,14,365.51,0.02,2,1,1,3,2,1,2,5.33,0,0,0,0,0,68.53,8,1,10,0,2,0,117,0.06,2.62,805,11.23,536197.21,133,16,32,120,22,92.78,1707,1188,23.0,9,1,112.92,0.0,0.0,0.0,51,462.0,10,33697.2,0,59,13,java.lang.Object,0.0,3,0,306,0,3,58,0,191,6748,1,25,2759,2.1,34.54,1878775.06,21342,103608.42,112.77,7121,4005,12,929,805,0.3,0.66,7,443,113.24,0.04,21,3,ReturnValsMutator,method,yes,org.apache.commons.io.fileutilstestcase.testbytecounttodisplaysizebiginteger,398,org.apache.commons.io.fileutils,org.apache.commons.io.fileutils.bytecounttodisplaysize,org.apache.commons.io.fileutils.bytecounttodisplaysize:398
22,8,5,490,3,6,5,41,21,1680.79,0.06,2,3,0,8,1,1,2,9.33,0,0,0,0,2,180.09,14,4,27,1,8,0,117,0.06,2.62,805,11.23,536197.21,133,16,32,120,22,92.78,1707,1188,23.0,9,1,112.92,0.0,0.0,0.0,51,462.0,10,33697.2,0,59,13,java.lang.Object,0.0,3,0,306,0,3,58,0,191,6748,1,25,2759,2.1,34.54,1878775.06,21342,103608.42,112.77,7121,4005,12,929,805,0.3,0.66,7,443,113.24,0.04,21,3,NegateConditionalsMutator,V,yes,org.apache.commons.io.comparator.sizefilecomparatortest.testcomparedirectorysizes,2691,org.apache.commons.io.fileutils,org.apache.commons.io.fileutils.checkdirectory,org.apache.commons.io.fileutils.checkdirectory:2691
20,8,5,490,3,6,5,41,21,1680.79,0.06,2,3,0,8,1,1,2,9.33,0,0,0,0,2,180.09,14,4,27,1,8,0,117,0.06,2.62,805,11.23,536197.21,133,16,32,120,22,92.78,1707,1188,23.0,9,1,112.92,0.0,0.0,0.0,51,462.0,10,33697.2,0,59,13,java.lang.Object,0.0,3,0,306,0,3,58,0,191,6748,1,25,2759,2.1,34.54,1878775.06,21342,103608.42,112.77,7121,4005,12,929,805,0.3,0.66,7,443,113.24,0.04,21,3,NegateConditionalsMutator,V,yes,org.apache.commons.io.comparator.sizefilecomparatortest.testcomparedirectorysizes,2694,org.apache.commons.io.fileutils,org.apache.commons.io.fileutils.checkdirectory,org.apache.commons.io.fileutils.checkdirectory:2694
30,19,5,490,4,6,7,54,26,2665.15,0.08,3,3,0,11,1,2,2,10.5,0,1,0,0,3,253.82,21,4,33,1,9,0,117,0.06,2.62,805,11.23,536197.21,133,16,32,120,22,92.78,1707,1188,23.0,9,1,112.92,0.0,0.0,0.0,51,462.0,10,33697.2,0,59,13,java.lang.Object,0.0,3,0,306,0,3,58,0,191,6748,1,25,2759,2.1,34.54,1878775.06,21342,103608.42,112.77,7121,4005,12,929,805,0.3,0.66,7,443,113.24,0.04,21,3,NegateConditionalsMutator,V,yes,org.apache.commons.io.fileutilstestcase.testcopyfile1,1398,org.apache.commons.io.fileutils,org.apache.commons.io.fileutils.checkfilerequirements,org.apache.commons.io.fileutils.checkfilerequirements:1398
28,19,5,490,4,6,7,54,26,2665.15,0.08,3,3,0,11,1,2,2,10.5,0,1,0,0,3,253.82,21,4,33,1,9,0,117,0.06,2.62,805,11.23,536197.21,133,16,32,120,22,92.78,1707,1188,23.0,9,1,112.92,0.0,0.0,0.0,51,462.0,10,33697.2,0,59,13,java.lang.Object,0.0,3,0,306,0,3,58,0,191,6748,1,25,2759,2.1,34.54,1878775.06,21342,103608.42,112.77,7121,4005,12,929,805,0.3,0.66,7,443,113.24,0.04,21,3,NegateConditionalsMutator,V,yes,org.apache.commons.io.fileutilstestcase.testcopyfile1,1401,org.apache.commons.io.fileutils,org.apache.commons.io.fileutils.checkfilerequirements,org.apache.commons.io.fileutils.checkfilerequirements:1401
27,19,5,490,4,6,7,54,26,2665.15,0.08,3,3,0,11,1,2,2,10.5,0,1,0,0,3,253.82,21,4,33,1,9,0,117,0.06,2.62,805,11.23,536197.21,133,16,32,120,22,92.78,1707,1188,23.0,9,1,112.92,0.0,0.0,0.0,51,462.0,10,33697.2,0,59,13,java.lang.Object,0.0,3,0,306,0,3,58,0,191,6748,1,25,2759,2.1,34.54,1878775.06,21342,103608.42,112.77,7121,4005,12,929,805,0.3,0.66,7,443,113.24,0.04,21,3,NegateConditionalsMutator,V,yes,org.apache.commons.io.fileutilstestcase.testcopyfile1,1404,org.apache.commons.io.fileutils,org.apache.commons.io.fileutils.checkfilerequirements,org.apache.commons.io.fileutils.checkfilerequirements:1404
7,6,1,490,2,17,9,65,32,3871.32,0.11,9,7,0,13,1,2,2,11.91,1,1,0,0,3,325.0,27,7,38,1,9,0,117,0.06,2.62,805,11.23,536197.21,133,16,32,120,22,92.78,1707,1188,23.0,9,1,112.92,0.0,0.0,0.0,51,462.0,10,33697.2,0,59,13,java.lang.Object,0.0,3,0,306,0,3,58,0,191,6748,1,25,2759,2.1,34.54,1878775.06,21342,103608.42,112.77,7121,4005,12,929,805,0.3,0.66,7,443,113.24,0.04,21,3,NegateConditionalsMutator,method,yes,org.apache.commons.io.fileutilstestcase.testchecksumondirectory,2868,org.apache.commons.io.fileutils,org.apache.commons.io.fileutils.checksum,org.apache.commons.io.fileutils.checksum:2868
