numCovered,numTestsCover,mutantAssert,classAssert,mmCOMP,mmNOCL,mmNOS,mmHLTH,mmHVOC,mmHEFF,mmHBUG,mmCREF,mmXMET,mmLMET,mmNLOC,mmNOC,mmNOA,mmMOD,mmHDIF,mmVDEC,mmEXCT,mmEXCR,mmCAST,mmTDN,mmHVOL,mmNAND,mmVREF,mmNOPR,mmMDN,mmNEXP,mmLOOP,ccNoMethods,ccLCOM,ccAVCC,ccNOS,ccHBUG,ccHEFF,ccUWCS,ccINST,ccPACK,ccRFC,ccCBO,ccMI,ccCCML,ccNLOC,ccRVF,ccF-IN,ccDIT,ccMINC,ccS-R,ccR-R,ccCOH,ccLMC,ccLCOM2,ccMAXCC,ccHVOL,ccHIER,ccNQU,ccFOUT,ccSuperclass,ccSIX,ccEXT,ccNSUP,ccTCC,ccNSUB,ccMPC,ccNCO,ccINTR,ccCCOM,ccHLTH,ccMOD,ppNoClasses,ppNOS,ppAVCC,ppHBUG,ppHEFF,ppHLTH,ppHVOL,ppMI,ppCCML,ppNLOC,ppRVF,ppTCC,ppCCOM,ppINST,ppDIST,ppFIN,ppNoMethods,ppMINC,ppABST,ppMAXCC,ppFOUT,operator,methodReturn,isKilled,killTest,rowNum,fullclass,fullmethod,key
80,1,0,0,3,0,9,70,29,7115.07,0.11,2,3,0,11,0,2,1,20.92,2,0,0,0,2,340.06,34,13,36,2,14,1,10,1.0,10.9,521,9.46,8326439.31,11,1,4,10,5,60.05,49,549,48.0,1,1,59.82,0.0,0.0,0.1,9,18.0,68,28371.89,0,8,5,java.lang.Object,0.0,0,0,109,0,0,2,1,56,4609,1,6,1136,13.39,19.48,16131603.7,9333,58433.51,7.93,181,1144,101,241,70,0.67,0.17,2,18,56.41,0.17,75,4,NegateConditionalsMutator,I,yes,org.la4j.decomposition.eigendecompositortest.testdecompose,85,org.la4j.decomposition.eigendecompositor,org.la4j.decomposition.eigendecompositor.findmax,org.la4j.decomposition.eigendecompositor.findmax:85
16,1,0,0,3,0,9,70,29,7115.07,0.11,2,3,0,11,0,2,1,20.92,2,0,0,0,2,340.06,34,13,36,2,14,1,10,1.0,10.9,521,9.46,8326439.31,11,1,4,10,5,60.05,49,549,48.0,1,1,59.82,0.0,0.0,0.1,9,18.0,68,28371.89,0,8,5,java.lang.Object,0.0,0,0,109,0,0,2,1,56,4609,1,6,1136,13.39,19.48,16131603.7,9333,58433.51,7.93,181,1144,101,241,70,0.67,0.17,2,18,56.41,0.17,75,4,ReturnValsMutator,I,yes,org.la4j.decomposition.eigendecompositortest.testdecompose,91,org.la4j.decomposition.eigendecompositor,org.la4j.decomposition.eigendecompositor.findmax,org.la4j.decomposition.eigendecompositor.findmax:91
16,1,0,0,2,0,8,55,25,2383.85,0.09,3,4,1,7,0,2,1,9.33,2,0,0,0,1,255.41,28,11,27,1,8,1,10,1.0,10.9,521,9.46,8326439.31,11,1,4,10,5,60.05,49,549,48.0,1,1,59.82,0.0,0.0,0.1,9,18.0,68,28371.89,0,8,5,java.lang.Object,0.0,0,0,109,0,0,2,1,56,4609,1,6,1136,13.39,19.48,16131603.7,9333,58433.51,7.93,181,1144,101,241,70,0.67,0.17,2,18,56.41,0.17,75,4,ConditionalsBoundaryMutator,method,yes,org.la4j.decomposition.eigendecompositortest.testdecompose,98,org.la4j.decomposition.eigendecompositor,org.la4j.decomposition.eigendecompositor.generater,org.la4j.decomposition.eigendecompositor.generater:98
4,1,0,0,2,0,8,55,25,2383.85,0.09,3,4,1,7,0,2,1,9.33,2,0,0,0,1,255.41,28,11,27,1,8,1,10,1.0,10.9,521,9.46,8326439.31,11,1,4,10,5,60.05,49,549,48.0,1,1,59.82,0.0,0.0,0.1,9,18.0,68,28371.89,0,8,5,java.lang.Object,0.0,0,0,109,0,0,2,1,56,4609,1,6,1136,13.39,19.48,16131603.7,9333,58433.51,7.93,181,1144,101,241,70,0.67,0.17,2,18,56.41,0.17,75,4,ReturnValsMutator,method,yes,org.la4j.decomposition.eigendecompositortest.testdecompose,102,org.la4j.decomposition.eigendecompositor,org.la4j.decomposition.eigendecompositor.generater,org.la4j.decomposition.eigendecompositor.generater:102
112,1,0,0,3,0,9,54,25,4149.07,0.08,1,2,0,9,0,2,1,16.55,2,0,0,0,2,250.77,26,11,28,2,9,1,10,1.0,10.9,521,9.46,8326439.31,11,1,4,10,5,60.05,49,549,48.0,1,1,59.82,0.0,0.0,0.1,9,18.0,68,28371.89,0,8,5,java.lang.Object,0.0,0,0,109,0,0,2,1,56,4609,1,6,1136,13.39,19.48,16131603.7,9333,58433.51,7.93,181,1144,101,241,70,0.67,0.17,2,18,56.41,0.17,75,4,ConditionalsBoundaryMutator,D,yes,org.la4j.decomposition.eigendecompositortest.testdecompose,109,org.la4j.decomposition.eigendecompositor,org.la4j.decomposition.eigendecompositor.generateri,org.la4j.decomposition.eigendecompositor.generateri:109
56,1,0,0,3,0,9,54,25,4149.07,0.08,1,2,0,9,0,2,1,16.55,2,0,0,0,2,250.77,26,11,28,2,9,1,10,1.0,10.9,521,9.46,8326439.31,11,1,4,10,5,60.05,49,549,48.0,1,1,59.82,0.0,0.0,0.1,9,18.0,68,28371.89,0,8,5,java.lang.Object,0.0,0,0,109,0,0,2,1,56,4609,1,6,1136,13.39,19.48,16131603.7,9333,58433.51,7.93,181,1144,101,241,70,0.67,0.17,2,18,56.41,0.17,75,4,MathMutator,D,yes,org.la4j.decomposition.eigendecompositortest.testdecompose,111,org.la4j.decomposition.eigendecompositor,org.la4j.decomposition.eigendecompositor.generateri,org.la4j.decomposition.eigendecompositor.generateri:111
112,1,0,0,3,0,9,54,25,4149.07,0.08,1,2,0,9,0,2,1,16.55,2,0,0,0,2,250.77,26,11,28,2,9,1,10,1.0,10.9,521,9.46,8326439.31,11,1,4,10,5,60.05,49,549,48.0,1,1,59.82,0.0,0.0,0.1,9,18.0,68,28371.89,0,8,5,java.lang.Object,0.0,0,0,109,0,0,2,1,56,4609,1,6,1136,13.39,19.48,16131603.7,9333,58433.51,7.93,181,1144,101,241,70,0.67,0.17,2,18,56.41,0.17,75,4,NegateConditionalsMutator,D,yes,org.la4j.decomposition.eigendecompositortest.testdecompose,109,org.la4j.decomposition.eigendecompositor,org.la4j.decomposition.eigendecompositor.generateri,org.la4j.decomposition.eigendecompositor.generateri:109
8,1,0,0,2,0,14,175,40,23570.0,0.31,4,6,0,18,0,4,1,25.31,4,0,0,0,2,931.34,94,45,81,1,38,0,10,1.0,10.9,521,9.46,8326439.31,11,1,4,10,5,60.05,49,549,48.0,1,1,59.82,0.0,0.0,0.1,9,18.0,68,28371.89,0,8,5,java.lang.Object,0.0,0,0,109,0,0,2,1,56,4609,1,6,1136,13.39,19.48,16131603.7,9333,58433.51,7.93,181,1144,101,241,70,0.67,0.17,2,18,56.41,0.17,75,4,InvertNegsMutator,method,yes,org.la4j.decomposition.eigendecompositortest.testdecompose,136,org.la4j.decomposition.eigendecompositor,org.la4j.decomposition.eigendecompositor.generateu,org.la4j.decomposition.eigendecompositor.generateu:136
8,1,0,0,2,0,14,175,40,23570.0,0.31,4,6,0,18,0,4,1,25.31,4,0,0,0,2,931.34,94,45,81,1,38,0,10,1.0,10.9,521,9.46,8326439.31,11,1,4,10,5,60.05,49,549,48.0,1,1,59.82,0.0,0.0,0.1,9,18.0,68,28371.89,0,8,5,java.lang.Object,0.0,0,0,109,0,0,2,1,56,4609,1,6,1136,13.39,19.48,16131603.7,9333,58433.51,7.93,181,1144,101,241,70,0.67,0.17,2,18,56.41,0.17,75,4,MathMutator,method,yes,org.la4j.decomposition.eigendecompositortest.testdecompose,124,org.la4j.decomposition.eigendecompositor,org.la4j.decomposition.eigendecompositor.generateu,org.la4j.decomposition.eigendecompositor.generateu:124
8,1,0,0,2,0,14,175,40,23570.0,0.31,4,6,0,18,0,4,1,25.31,4,0,0,0,2,931.34,94,45,81,1,38,0,10,1.0,10.9,521,9.46,8326439.31,11,1,4,10,5,60.05,49,549,48.0,1,1,59.82,0.0,0.0,0.1,9,18.0,68,28371.89,0,8,5,java.lang.Object,0.0,0,0,109,0,0,2,1,56,4609,1,6,1136,13.39,19.48,16131603.7,9333,58433.51,7.93,181,1144,101,241,70,0.67,0.17,2,18,56.41,0.17,75,4,NegateConditionalsMutator,method,yes,org.la4j.decomposition.eigendecompositortest.testdecompose,124,org.la4j.decomposition.eigendecompositor,org.la4j.decomposition.eigendecompositor.generateu,org.la4j.decomposition.eigendecompositor.generateu:124
