numCovered,numTestsCover,mutantAssert,classAssert,mmCOMP,mmNOCL,mmNOS,mmHLTH,mmHVOC,mmHEFF,mmHBUG,mmCREF,mmXMET,mmLMET,mmNLOC,mmNOC,mmNOA,mmMOD,mmHDIF,mmVDEC,mmEXCT,mmEXCR,mmCAST,mmTDN,mmHVOL,mmNAND,mmVREF,mmNOPR,mmMDN,mmNEXP,mmLOOP,ccNoMethods,ccLCOM,ccAVCC,ccNOS,ccHBUG,ccHEFF,ccUWCS,ccINST,ccPACK,ccRFC,ccCBO,ccMI,ccCCML,ccNLOC,ccRVF,ccF-IN,ccDIT,ccMINC,ccS-R,ccR-R,ccCOH,ccLMC,ccLCOM2,ccMAXCC,ccHVOL,ccHIER,ccNQU,ccFOUT,ccSuperclass,ccSIX,ccEXT,ccNSUP,ccTCC,ccNSUB,ccMPC,ccNCO,ccINTR,ccCCOM,ccHLTH,ccMOD,ppNoClasses,ppNOS,ppAVCC,ppHBUG,ppHEFF,ppHLTH,ppHVOL,ppMI,ppCCML,ppNLOC,ppRVF,ppTCC,ppCCOM,ppINST,ppDIST,ppFIN,ppNoMethods,ppMINC,ppABST,ppMAXCC,ppFOUT,operator,methodReturn,isKilled,killTest,rowNum,fullclass,fullmethod,key
484,18,23,297,13,8,42,262,75,43246.69,0.54,10,13,0,48,3,1,1,26.5,6,0,0,3,11,1631.95,106,38,156,4,45,2,12,0.03,3.33,133,1.94,123082.09,15,3,20,12,12,150.29,16,150,38.0,2,1,100.29,0.0,0.0,0.36,4,12.0,13,5815.86,0,8,10,java.lang.Object,0.0,0,0,40,0,0,4,0,7,1047,1,5,288,2.17,2.99,149743.43,1776,8968.8,108.87,159,332,11,78,30,0.83,0.17,1,36,108.64,0.0,13,5,NegateConditionalsMutator,method,True,net.objecthunter.exp4j.ExpressionValidateTest.testValidateFunctionWithThreeArguments,139,net.objecthunter.exp4j.expression,net.objecthunter.exp4j.expression.validate,net.objecthunter.exp4j.expression.validate:139
26,18,23,297,13,8,42,262,75,43246.69,0.54,10,13,0,48,3,1,1,26.5,6,0,0,3,11,1631.95,106,38,156,4,45,2,12,0.03,3.33,133,1.94,123082.09,15,3,20,12,12,150.29,16,150,38.0,2,1,100.29,0.0,0.0,0.36,4,12.0,13,5815.86,0,8,10,java.lang.Object,0.0,0,0,40,0,0,4,0,7,1047,1,5,288,2.17,2.99,149743.43,1776,8968.8,108.87,159,332,11,78,30,0.83,0.17,1,36,108.64,0.0,13,5,NegateConditionalsMutator,method,True,net.objecthunter.exp4j.ExpressionValidateTest.testValidateFunctionWithThreeArguments,142,net.objecthunter.exp4j.expression,net.objecthunter.exp4j.expression.validate,net.objecthunter.exp4j.expression.validate:142
12,7,12,297,13,8,42,262,75,43246.69,0.54,10,13,0,48,3,1,1,26.5,6,0,0,3,11,1631.95,106,38,156,4,45,2,12,0.03,3.33,133,1.94,123082.09,15,3,20,12,12,150.29,16,150,38.0,2,1,100.29,0.0,0.0,0.36,4,12.0,13,5815.86,0,8,10,java.lang.Object,0.0,0,0,40,0,0,4,0,7,1047,1,5,288,2.17,2.99,149743.43,1776,8968.8,108.87,159,332,11,78,30,0.83,0.17,1,36,108.64,0.0,13,5,NegateConditionalsMutator,method,True,net.objecthunter.exp4j.ExpressionValidateTest.testValidateFunction,144,net.objecthunter.exp4j.expression,net.objecthunter.exp4j.expression.validate,net.objecthunter.exp4j.expression.validate:144
417,21,51,297,13,8,42,262,75,43246.69,0.54,10,13,0,48,3,1,1,26.5,6,0,0,3,11,1631.95,106,38,156,4,45,2,12,0.03,3.33,133,1.94,123082.09,15,3,20,12,12,150.29,16,150,38.0,2,1,100.29,0.0,0.0,0.36,4,12.0,13,5815.86,0,8,10,java.lang.Object,0.0,0,0,40,0,0,4,0,7,1047,1,5,288,2.17,2.99,149743.43,1776,8968.8,108.87,159,332,11,78,30,0.83,0.17,1,36,108.64,0.0,13,5,NegateConditionalsMutator,method,True,net.objecthunter.exp4j.ExpressionTest.testFactorial,151,net.objecthunter.exp4j.expression,net.objecthunter.exp4j.expression.validate,net.objecthunter.exp4j.expression.validate:151
417,35,71,297,13,8,42,262,75,43246.69,0.54,10,13,0,48,3,1,1,26.5,6,0,0,3,11,1631.95,106,38,156,4,45,2,12,0.03,3.33,133,1.94,123082.09,15,3,20,12,12,150.29,16,150,38.0,2,1,100.29,0.0,0.0,0.36,4,12.0,13,5815.86,0,8,10,java.lang.Object,0.0,0,0,40,0,0,4,0,7,1047,1,5,288,2.17,2.99,149743.43,1776,8968.8,108.87,159,332,11,78,30,0.83,0.17,1,36,108.64,0.0,13,5,NegateConditionalsMutator,method,True,net.objecthunter.exp4j.ExpressionTest.testFactorial,156,net.objecthunter.exp4j.expression,net.objecthunter.exp4j.expression.validate,net.objecthunter.exp4j.expression.validate:156
1436,27,57,297,13,8,42,262,75,43246.69,0.54,10,13,0,48,3,1,1,26.5,6,0,0,3,11,1631.95,106,38,156,4,45,2,12,0.03,3.33,133,1.94,123082.09,15,3,20,12,12,150.29,16,150,38.0,2,1,100.29,0.0,0.0,0.36,4,12.0,13,5815.86,0,8,10,java.lang.Object,0.0,0,0,40,0,0,4,0,7,1047,1,5,288,2.17,2.99,149743.43,1776,8968.8,108.87,159,332,11,78,30,0.83,0.17,1,36,108.64,0.0,13,5,NegateConditionalsMutator,method,True,net.objecthunter.exp4j.ExpressionTest.testFactorial,161,net.objecthunter.exp4j.expression,net.objecthunter.exp4j.expression.validate,net.objecthunter.exp4j.expression.validate:161
228,27,57,297,13,8,42,262,75,43246.69,0.54,10,13,0,48,3,1,1,26.5,6,0,0,3,11,1631.95,106,38,156,4,45,2,12,0.03,3.33,133,1.94,123082.09,15,3,20,12,12,150.29,16,150,38.0,2,1,100.29,0.0,0.0,0.36,4,12.0,13,5815.86,0,8,10,java.lang.Object,0.0,0,0,40,0,0,4,0,7,1047,1,5,288,2.17,2.99,149743.43,1776,8968.8,108.87,159,332,11,78,30,0.83,0.17,1,36,108.64,0.0,13,5,NegateConditionalsMutator,method,True,net.objecthunter.exp4j.ExpressionTest.testFactorial,164,net.objecthunter.exp4j.expression,net.objecthunter.exp4j.expression.validate,net.objecthunter.exp4j.expression.validate:164
228,27,57,297,13,8,42,262,75,43246.69,0.54,10,13,0,48,3,1,1,26.5,6,0,0,3,11,1631.95,106,38,156,4,45,2,12,0.03,3.33,133,1.94,123082.09,15,3,20,12,12,150.29,16,150,38.0,2,1,100.29,0.0,0.0,0.36,4,12.0,13,5815.86,0,8,10,java.lang.Object,0.0,0,0,40,0,0,4,0,7,1047,1,5,288,2.17,2.99,149743.43,1776,8968.8,108.87,159,332,11,78,30,0.83,0.17,1,36,108.64,0.0,13,5,ReturnValsMutator,method,True,net.objecthunter.exp4j.ExpressionTest.testFactorial,164,net.objecthunter.exp4j.expression,net.objecthunter.exp4j.expression.validate,net.objecthunter.exp4j.expression.validate:164
820,259,443,81,24,5,48,335,64,25030.19,0.67,2,1,0,51,1,1,2,12.45,0,0,0,0,24,2010.0,120,69,215,1,46,0,1,0.0,24.0,97,0.91,27684.49,25,24,0,2,4,13.07,8,79,101.0,3,1,61.18,0.0,0.0,1.0,0,0.0,24,2741.73,0,1,1,java.lang.Object,0.0,1,0,24,0,1,0,0,2,462,1,25,224,2.13,1.99,60237.77,1221,5982.33,153.29,75,285,101,66,11,0.2,0.76,4,31,113.41,0.04,24,1,NegateConditionalsMutator,method,True,net.objecthunter.exp4j.ExpressionTest.testExpression2,208,net.objecthunter.exp4j.function.functions,net.objecthunter.exp4j.function.functions.getbuiltinfunction,net.objecthunter.exp4j.function.functions.getbuiltinfunction:208
47107,259,443,81,24,5,48,335,64,25030.19,0.67,2,1,0,51,1,1,2,12.45,0,0,0,0,24,2010.0,120,69,215,1,46,0,1,0.0,24.0,97,0.91,27684.49,25,24,0,2,4,13.07,8,79,101.0,3,1,61.18,0.0,0.0,1.0,0,0.0,24,2741.73,0,1,1,java.lang.Object,0.0,1,0,24,0,1,0,0,2,462,1,25,224,2.13,1.99,60237.77,1221,5982.33,153.29,75,285,101,66,11,0.2,0.76,4,31,113.41,0.04,24,1,NegateConditionalsMutator,method,True,net.objecthunter.exp4j.ExpressionTest.testExpression2,210,net.objecthunter.exp4j.function.functions,net.objecthunter.exp4j.function.functions.getbuiltinfunction,net.objecthunter.exp4j.function.functions.getbuiltinfunction:210
509,259,443,81,24,5,48,335,64,25030.19,0.67,2,1,0,51,1,1,2,12.45,0,0,0,0,24,2010.0,120,69,215,1,46,0,1,0.0,24.0,97,0.91,27684.49,25,24,0,2,4,13.07,8,79,101.0,3,1,61.18,0.0,0.0,1.0,0,0.0,24,2741.73,0,1,1,java.lang.Object,0.0,1,0,24,0,1,0,0,2,462,1,25,224,2.13,1.99,60237.77,1221,5982.33,153.29,75,285,101,66,11,0.2,0.76,4,31,113.41,0.04,24,1,NegateConditionalsMutator,method,True,net.objecthunter.exp4j.ExpressionTest.testExpression2,212,net.objecthunter.exp4j.function.functions,net.objecthunter.exp4j.function.functions.getbuiltinfunction,net.objecthunter.exp4j.function.functions.getbuiltinfunction:212
820,259,443,81,24,5,48,335,64,25030.19,0.67,2,1,0,51,1,1,2,12.45,0,0,0,0,24,2010.0,120,69,215,1,46,0,1,0.0,24.0,97,0.91,27684.49,25,24,0,2,4,13.07,8,79,101.0,3,1,61.18,0.0,0.0,1.0,0,0.0,24,2741.73,0,1,1,java.lang.Object,0.0,1,0,24,0,1,0,0,2,462,1,25,224,2.13,1.99,60237.77,1221,5982.33,153.29,75,285,101,66,11,0.2,0.76,4,31,113.41,0.04,24,1,NegateConditionalsMutator,method,True,net.objecthunter.exp4j.ExpressionTest.testExpression2,222,net.objecthunter.exp4j.function.functions,net.objecthunter.exp4j.function.functions.getbuiltinfunction,net.objecthunter.exp4j.function.functions.getbuiltinfunction:222
716,259,443,81,24,5,48,335,64,25030.19,0.67,2,1,0,51,1,1,2,12.45,0,0,0,0,24,2010.0,120,69,215,1,46,0,1,0.0,24.0,97,0.91,27684.49,25,24,0,2,4,13.07,8,79,101.0,3,1,61.18,0.0,0.0,1.0,0,0.0,24,2741.73,0,1,1,java.lang.Object,0.0,1,0,24,0,1,0,0,2,462,1,25,224,2.13,1.99,60237.77,1221,5982.33,153.29,75,285,101,66,11,0.2,0.76,4,31,113.41,0.04,24,1,NegateConditionalsMutator,method,True,net.objecthunter.exp4j.ExpressionTest.testExpression2,224,net.objecthunter.exp4j.function.functions,net.objecthunter.exp4j.function.functions.getbuiltinfunction,net.objecthunter.exp4j.function.functions.getbuiltinfunction:224
