numCovered,numTestsCover,mutantAssert,classAssert,mmCOMP,mmNOCL,mmNOS,mmHLTH,mmHVOC,mmHEFF,mmHBUG,mmCREF,mmXMET,mmLMET,mmNLOC,mmNOC,mmNOA,mmMOD,mmHDIF,mmVDEC,mmEXCT,mmEXCR,mmCAST,mmTDN,mmHVOL,mmNAND,mmVREF,mmNOPR,mmMDN,mmNEXP,mmLOOP,ccNoMethods,ccLCOM,ccAVCC,ccNOS,ccHBUG,ccHEFF,ccUWCS,ccINST,ccPACK,ccRFC,ccCBO,ccMI,ccCCML,ccNLOC,ccRVF,ccF-IN,ccDIT,ccMINC,ccS-R,ccR-R,ccCOH,ccLMC,ccLCOM2,ccMAXCC,ccHVOL,ccHIER,ccNQU,ccFOUT,ccSuperclass,ccSIX,ccEXT,ccNSUP,ccTCC,ccNSUB,ccMPC,ccNCO,ccINTR,ccCCOM,ccHLTH,ccMOD,ppNoClasses,ppNOS,ppAVCC,ppHBUG,ppHEFF,ppHLTH,ppHVOL,ppMI,ppCCML,ppNLOC,ppRVF,ppTCC,ppCCOM,ppINST,ppDIST,ppFIN,ppNoMethods,ppMINC,ppABST,ppMAXCC,ppFOUT,operator,methodReturn,isKilled,killTest,rowNum,fullclass,fullmethod,key
33,12,0,0,3,0,10,59,26,4044.34,0.09,4,4,0,10,1,2,1,14.58,1,0,0,0,2,277.33,25,7,34,1,5,1,324,0.0,1.19,865,11.31,288388.94,324,0,6,324,63,136.74,1299,1520,16.0,16,1,136.51,0.0,0.0,0.0,28,324.0,8,33917.06,0,321,58,java.lang.Object,0.0,0,0,385,0,0,3,0,340,7947,2,90,4631,1.73,56.26,2611811.99,35593,168774.46,117.53,3889,6945,12,1457,764,0.6,0.19,2,840,117.3,0.21,19,3,NegateConditionalsMutator,method,yes,net.hydromatic.linq4j.test.optimizertest.testassign2,3112,net.hydromatic.linq4j.expressions.expressions,net.hydromatic.linq4j.expressions.expressions.acceptnodes,net.hydromatic.linq4j.expressions.expressions.acceptnodes:3112
33,12,0,0,3,0,10,59,26,4044.34,0.09,4,4,0,10,1,2,1,14.58,1,0,0,0,2,277.33,25,7,34,1,5,1,324,0.0,1.19,865,11.31,288388.94,324,0,6,324,63,136.74,1299,1520,16.0,16,1,136.51,0.0,0.0,0.0,28,324.0,8,33917.06,0,321,58,java.lang.Object,0.0,0,0,385,0,0,3,0,340,7947,2,90,4631,1.73,56.26,2611811.99,35593,168774.46,117.53,3889,6945,12,1457,764,0.6,0.19,2,840,117.3,0.21,19,3,ReturnValsMutator,method,yes,net.hydromatic.linq4j.test.optimizertest.testconditionaliffalse,3119,net.hydromatic.linq4j.expressions.expressions,net.hydromatic.linq4j.expressions.expressions.acceptnodes,net.hydromatic.linq4j.expressions.expressions.acceptnodes:3119
45,21,0,0,5,1,15,95,38,9198.3,0.17,6,4,0,19,2,2,1,18.45,3,0,0,1,4,498.55,41,15,54,3,12,1,324,0.0,1.19,865,11.31,288388.94,324,0,6,324,63,136.74,1299,1520,16.0,16,1,136.51,0.0,0.0,0.0,28,324.0,8,33917.06,0,321,58,java.lang.Object,0.0,0,0,385,0,0,3,0,340,7947,2,90,4631,1.73,56.26,2611811.99,35593,168774.46,117.53,3889,6945,12,1457,764,0.6,0.19,2,840,117.3,0.21,19,3,NegateConditionalsMutator,method,yes,net.hydromatic.linq4j.test.deterministictest.testfactoroutbinaryadd,3092,net.hydromatic.linq4j.expressions.expressions,net.hydromatic.linq4j.expressions.expressions.acceptstatements,net.hydromatic.linq4j.expressions.expressions.acceptstatements:3092
53,21,0,0,5,1,15,95,38,9198.3,0.17,6,4,0,19,2,2,1,18.45,3,0,0,1,4,498.55,41,15,54,3,12,1,324,0.0,1.19,865,11.31,288388.94,324,0,6,324,63,136.74,1299,1520,16.0,16,1,136.51,0.0,0.0,0.0,28,324.0,8,33917.06,0,321,58,java.lang.Object,0.0,0,0,385,0,0,3,0,340,7947,2,90,4631,1.73,56.26,2611811.99,35593,168774.46,117.53,3889,6945,12,1457,764,0.6,0.19,2,840,117.3,0.21,19,3,NegateConditionalsMutator,method,yes,net.hydromatic.linq4j.test.expressiontest.testfor2,3098,net.hydromatic.linq4j.expressions.expressions,net.hydromatic.linq4j.expressions.expressions.acceptstatements,net.hydromatic.linq4j.expressions.expressions.acceptstatements:3098
43,20,0,0,5,1,15,95,38,9198.3,0.17,6,4,0,19,2,2,1,18.45,3,0,0,1,4,498.55,41,15,54,3,12,1,324,0.0,1.19,865,11.31,288388.94,324,0,6,324,63,136.74,1299,1520,16.0,16,1,136.51,0.0,0.0,0.0,28,324.0,8,33917.06,0,321,58,java.lang.Object,0.0,0,0,385,0,0,3,0,340,7947,2,90,4631,1.73,56.26,2611811.99,35593,168774.46,117.53,3889,6945,12,1457,764,0.6,0.19,2,840,117.3,0.21,19,3,NegateConditionalsMutator,method,yes,net.hydromatic.linq4j.test.expressiontest.testfor,3100,net.hydromatic.linq4j.expressions.expressions,net.hydromatic.linq4j.expressions.expressions.acceptstatements,net.hydromatic.linq4j.expressions.expressions.acceptstatements:3100
45,21,0,0,5,1,15,95,38,9198.3,0.17,6,4,0,19,2,2,1,18.45,3,0,0,1,4,498.55,41,15,54,3,12,1,324,0.0,1.19,865,11.31,288388.94,324,0,6,324,63,136.74,1299,1520,16.0,16,1,136.51,0.0,0.0,0.0,28,324.0,8,33917.06,0,321,58,java.lang.Object,0.0,0,0,385,0,0,3,0,340,7947,2,90,4631,1.73,56.26,2611811.99,35593,168774.46,117.53,3889,6945,12,1457,764,0.6,0.19,2,840,117.3,0.21,19,3,ReturnValsMutator,method,yes,net.hydromatic.linq4j.test.deterministictest.testinstanceoftest,3108,net.hydromatic.linq4j.expressions.expressions,net.hydromatic.linq4j.expressions.expressions.acceptstatements,net.hydromatic.linq4j.expressions.expressions.acceptstatements:3108
40,17,0,0,1,5,2,18,16,280.0,0.02,4,1,0,4,1,3,2,3.89,0,0,0,0,0,72.0,10,0,8,0,1,0,324,0.0,1.19,865,11.31,288388.94,324,0,6,324,63,136.74,1299,1520,16.0,16,1,136.51,0.0,0.0,0.0,28,324.0,8,33917.06,0,321,58,java.lang.Object,0.0,0,0,385,0,0,3,0,340,7947,2,90,4631,1.73,56.26,2611811.99,35593,168774.46,117.53,3889,6945,12,1457,764,0.6,0.19,2,840,117.3,0.21,19,3,ReturnValsMutator,method,yes,net.hydromatic.linq4j.test.expressiontest.testwritearray,60,net.hydromatic.linq4j.expressions.expressions,net.hydromatic.linq4j.expressions.expressions.add,net.hydromatic.linq4j.expressions.expressions.add:60
11,10,0,0,1,6,2,18,16,280.0,0.02,4,1,0,4,1,3,2,3.89,0,0,0,0,0,72.0,10,0,8,0,1,0,324,0.0,1.19,865,11.31,288388.94,324,0,6,324,63,136.74,1299,1520,16.0,16,1,136.51,0.0,0.0,0.0,28,324.0,8,33917.06,0,321,58,java.lang.Object,0.0,0,0,385,0,0,3,0,340,7947,2,90,4631,1.73,56.26,2611811.99,35593,168774.46,117.53,3889,6945,12,1457,764,0.6,0.19,2,840,117.3,0.21,19,3,ReturnValsMutator,method,yes,net.hydromatic.linq4j.test.expressiontest.testfoldand,168,net.hydromatic.linq4j.expressions.expressions,net.hydromatic.linq4j.expressions.expressions.andalso,net.hydromatic.linq4j.expressions.expressions.andalso:168
8,2,0,0,1,4,2,21,15,515.71,0.03,3,2,0,5,1,2,2,6.29,0,0,0,0,0,82.04,11,2,10,0,2,0,324,0.0,1.19,865,11.31,288388.94,324,0,6,324,63,136.74,1299,1520,16.0,16,1,136.51,0.0,0.0,0.0,28,324.0,8,33917.06,0,321,58,java.lang.Object,0.0,0,0,385,0,0,3,0,340,7947,2,90,4631,1.73,56.26,2611811.99,35593,168774.46,117.53,3889,6945,12,1457,764,0.6,0.19,2,840,117.3,0.21,19,3,ReturnValsMutator,method,yes,net.hydromatic.linq4j.test.expressiontest.testwritearray,214,net.hydromatic.linq4j.expressions.expressions,net.hydromatic.linq4j.expressions.expressions.arrayindex,net.hydromatic.linq4j.expressions.expressions.arrayindex:214
8,7,0,0,1,4,2,19,15,357.24,0.02,3,0,1,3,1,2,2,4.81,0,0,0,0,0,74.23,11,3,8,0,0,0,324,0.0,1.19,865,11.31,288388.94,324,0,6,324,63,136.74,1299,1520,16.0,16,1,136.51,0.0,0.0,0.0,28,324.0,8,33917.06,0,321,58,java.lang.Object,0.0,0,0,385,0,0,3,0,340,7947,2,90,4631,1.73,56.26,2611811.99,35593,168774.46,117.53,3889,6945,12,1457,764,0.6,0.19,2,840,117.3,0.21,19,3,ReturnValsMutator,method,yes,net.hydromatic.linq4j.test.inlinertest.testassigninconditionmultipleusagenonoptimized,231,net.hydromatic.linq4j.expressions.expressions,net.hydromatic.linq4j.expressions.expressions.assign,net.hydromatic.linq4j.expressions.expressions.assign:231
